id,title,published,updated,summary,authors,doi,primary_category
http://arxiv.org/abs/0801.3730v2,All-optical switch with two periodically curved nonlinear waveguides,2008-01-24T14:55:35Z,2008-02-21T01:24:50Z,"We propose a type of all-optical switch which consists of two periodically
curved nonlinear optical waveguides placed in parallel. Compared to the
all-optical switch based on the traditional nonlinear directional coupler with
straight waveguides, this all-optical switch has much lower switching threshold
power and sharper switching width.",Qiongtao Xie; Xiaobing Luo; Biao Wu,10.1364/OL.35.000321,physics.optics
http://arxiv.org/abs/0811.4266v1,On Self-mapping Degrees of $S^3$-geometry manifolds,2008-11-26T10:43:00Z,2008-11-26T10:43:00Z,"In this paper we determined all of the possible self mapping degrees of the
manifolds with $S^3$-geometry, which are supposed to be all 3-manifolds with
finite fundamental groups. This is a part of a project to determine all
possible self mapping degrees of all closed orientable 3-manifold in Thurston's
picture.",Xiaoming Du,,math.GT
http://arxiv.org/abs/0907.2730v1,Presentations of Graph Braid Groups,2009-07-16T02:04:22Z,2009-07-16T02:04:22Z,"Let G be a graph. The (unlabeled) configuration space of n points on G is the
space of all n-element subsets of G. The fundamental group of such a
configuration space is called a graph braid group. We use a version of discrete
Morse theory to compute presentations of all graph braid groups, for all finite
connected graphs G and all natural numbers n.",Daniel Farley; Lucas Sabalka,10.1515/FORM.2011.086,math.GR
http://arxiv.org/abs/1109.5244v2,Minimum-Energy All-to-All Multicasting in Multi-hop Wireless Networks,2011-09-24T08:44:13Z,2012-02-10T01:36:23Z,"Designing energy-efficient all-to-all multicasting protocols is of of great
importance for multi-hop wireless networks such as wireless sensor networks and
wireless ad hoc networks. In an all-to-all multicast session, there exists a
set of wireless destination nodes, and each destination node needs to send some
data packets to all other destination nodes. We consider the problem of
building a shared multicast tree spanning the destination nodes such that the
total energy consumption of realizing an all-to-all multicast session using the
shared multicast tree is minimized. Since building such a multicast tree has
been proved to be NP-complete, we provide both centralized and distributed
approximation algorithms with provable approximation ratios for it. When the
transmission power of each wireless node is fixed, our centralized and
distributed algorithms have the approximation ratios of $4ln(\Delta+1)+7$ and
13, respectively, where $\Delta$ is the maximum node degree in the network.
When the transmission power of each wireless node is adjustable, both of our
centralized and distributed algorithms have the constant approximation ratio of
145.",Kai Han; Yang Liu; Jun Luo,,cs.NI
http://arxiv.org/abs/1502.06237v1,Zero-divisor graph with seven vertices,2015-02-22T15:32:28Z,2015-02-22T15:32:28Z,"Inspired by the work in \cite{sauer} regarding the classification of all the
zero-divisor graphs with six vertices, we obtain all the zero-divisor graphs
with seven vertices. Hence we classify all the zero-divisor commutative
semigroups with 8 elements. We also obtain all the connected graphs with seven
vertices which satisfies the necessary condition $\star$ of zero-divisor graphs
given in \cite{fl} but are not the zero-divisor graphs.",Xinyun Zhu,,math.CO
http://arxiv.org/abs/1511.04761v1,Injective Subsets of $l_{\infty}(I)$,2015-11-15T20:23:56Z,2015-11-15T20:23:56Z,"We give an explicit characterization of all injective subsets of the model
space $l_{\infty}(I)$ for a general set $I$, in terms of inequalities involving
$1$-Lipschitz functions. Since the class of all injective metric spaces
coincides with the one of all absolute $1$-Lipschitz retracts, the present work
yields a characterization of all the subsets of $l_{\infty}(I)$ that are
absolute $1$-Lipschitz retracts.",Dominic Descombes; Maël Pavón,,math.MG
http://arxiv.org/abs/1601.00596v2,Derivations of the Leavitt path algebra W(n),2015-12-26T18:04:32Z,2016-02-20T03:41:51Z,"The aim of this paper is to describe all inner and all outer derivations of
Leavitt path algebra W(n) via explicit formulas. In fact the space of all inner
and all outer derivations of the Leavitt path algebra W(n) has been described.",Viktor Lopatkin,,math.RA
http://arxiv.org/abs/1604.03544v1,Ramanujan Graphs in Polynomial Time,2016-04-12T19:59:18Z,2016-04-12T19:59:18Z,"The recent work by Marcus, Spielman and Srivastava proves the existence of
bipartite Ramanujan (multi)graphs of all degrees and all sizes. However, that
paper did not provide a polynomial time algorithm to actually compute such
graphs. Here, we provide a polynomial time algorithm to compute certain
expected characteristic polynomials related to this construction. This leads to
a deterministic polynomial time algorithm to compute bipartite Ramanujan
(multi)graphs of all degrees and all sizes.",Michael B. Cohen,,cs.DS
http://arxiv.org/abs/1605.02414v1,Minors of asymptotically almost all sparse paving matroids,2016-05-09T04:48:37Z,2016-05-09T04:48:37Z,"We use counting arguments to show that asymptotically almost all sparse
paving matroids contain an $H$-minor, where $H$ falls into one of several
simple classes of matroids. Furthermore the result holds for all $H$ in a
larger class of matroids, if we restrict to asymptotically almost all sparse
paving matroids of fixed rank $r$ (where $r$ is necessarily no smaller than the
rank of $H$).",Will Critchlow,,math.CO
http://arxiv.org/abs/1609.06908v1,Nice Restrictions of Reflection Arrangements,2016-09-22T10:51:54Z,2016-09-22T10:51:54Z,"In a recent paper, Hoge and the second author classified all nice and all
inductively factored reflection arrangements. In this note we extend this
classification by determining all nice and all inductively factored
restrictions of reflection arrangements.",Tilman Moeller; Gerhard Roehrle,,math.CO
http://arxiv.org/abs/1709.05841v1,Algebras with irreducible module varieties I,2017-09-18T10:02:05Z,2017-09-18T10:02:05Z,"We call a finite-dimensional K-algebra A geometrically irreducible if for all
d, all connected components of the affine scheme of d-dimensional A-modules are
irreducible. We show that the geometrically irreducible algebras without loops
(this includes all algebras of finite global dimension) are the hereditary
algebras. We also show that truncated polynomial rings are the only
geometrically irreducible local algebras. Finally, we formulate a conjectural
classification of all geometrically irreducible algebras.",Grzegorz Bobiński; Jan Schröer,,math.RT
http://arxiv.org/abs/1902.04722v1,Technical Report: All Principal Congruence Link Groups,2019-02-13T03:06:47Z,2019-02-13T03:06:47Z,"This is a technical report accompanying the paper ""All Principal Congruence
Link Groups"" (arXiv:1802.01275) classifying all principal congruence link
complements in S^3 by the same authors. It provides a complete overview of all
cases (d,I) that had to be considered, as well as describes the necessary
computations and computer programs written for the classification result.",Mark D. Baker; Matthias Goerner; Alan W. Reid,,math.GT
http://arxiv.org/abs/2006.05007v1,The Hitchhiker's Guide to the All-Interval 12-Tone Rows,2020-06-09T01:40:57Z,2020-06-09T01:40:57Z,"This article revisits the generation, classification and categorization of
all-intervals 12-tone series (AIS). Inspired by the seminal work of Morris and
Starr in 1974 (Morris and Starr, The Structure of All-Interval Series 1974), it
expands their analysis using complex network theory and provides composers and
theorists with the re-ordering scheme that links all AISs together by chains of
relations.",Marco Buongiorno Nardelli,,cs.SD
http://arxiv.org/abs/1312.7271v2,The $c_2$ invariant is invariant,2013-12-27T14:37:28Z,2015-10-13T02:38:11Z,"The $c_2$ invariants in all 4 different representations of the Feynman period
(parametric and dual parametric representations, position and momentum spaces)
coincide for all log-divergent graphs that satisfy the combinatorial condition
called duality admissibility. We check this condition for a good subspace of
graphs, for instance for all planar graphs. After the result in \cite{D3}, the
coincidence holds for all physically relevant graphs.",Dmitry Doryn,,math.AG
http://arxiv.org/abs/1907.06744v2,Almost all Steiner triple systems are almost resolvable,2019-07-15T20:43:42Z,2020-07-30T00:25:32Z,"We show that for any n divisible by 3, almost all order-n Steiner triple
systems admit a decomposition of almost all their triples into disjoint perfect
matchings (that is, almost all Steiner triple systems are almost resolvable).",Asaf Ferber; Matthew Kwan,10.1017/fms.2020.29,math.CO
http://arxiv.org/abs/2201.07062v1,On Distinct Character Degrees,2022-01-18T15:41:13Z,2022-01-18T15:41:13Z,"Berkovich, Chillag and Herzog characterized all finite groups $G$ in which
all the nonlinear irreducible characters of $G$ have distinct degrees. In this
paper we extend this result showing that a similar characterization holds for
all finite solvable groups $G$ that contain a normal subgroup $N$, such that
all the irreducible characters of $G$ that do not contain $N$ in their kernel
have distinct degrees.",Maria Loukaki,,math.GR
http://arxiv.org/abs/2208.06741v1,"Indecomposable solutions of the Yang-Baxter equation with permutation
  group of sizes $pq$ and $p^2q$",2022-08-13T22:43:28Z,2022-08-13T22:43:28Z,"In this paper we study the problem of classification of indecomposable
solutions of the Yang-Baxter equation. Using a scheme proposed by Bachiller,
Ced\'o, and Jespers, and recent advances in the classification of braces we
classify all indecomposable solutions with some particular permutation groups.
We do this for all groups of size $pq$, all abelian groups of size $p^2q$ and
all dihedral groups of size $p^2q$.",Santiago Ramírez,,math.QA
http://arxiv.org/abs/2212.13852v1,"Almost all sets of nonnegative integers and their small perturbations
  are not sumsets",2022-12-28T14:59:14Z,2022-12-28T14:59:14Z,"Fix $\alpha \in (0,1/3)$. We show that, from a topological point of view,
almost all sets $A\subseteq \mathbb{N}$ have the property that, if $A^\prime=A$
for all but $o(n^{\alpha})$ elements, then $A^\prime$ is not a nontrivial
sumset $B+C$. In particular, almost all $A$ are totally irreducible. In
addition, we prove that the measure analogue holds with $\alpha=1$.",Paolo Leonetti,,math.NT
http://arxiv.org/abs/2407.05581v1,Symmetric Biderivations on Complex Semisimple Lie Algebras,2024-07-08T03:30:41Z,2024-07-08T03:30:41Z,"This paper studies biderivations on finite-dimensional complex semisimple Lie
algebras to their finite-dimensional modules. More precisely, we prove that all
such symmetric biderivations are trivial. As applications, we determine all
biderivations on Takiff algebras and symplectic oscillator algebras, as well as
all supersymmetric biderivations over some Lie superalgebras including all
finite-dimensional classical simple Lie superalgebras.",Liu Shiyuan; Liu Dong; Zhao Yueqiang,,math.RT
